PV (kWh),Load (kWh),Price ($/kWh)
2274.0,1842.0,0.7240000000000001
2423.0,1830.0,0.7193
2336.5,1829.0,0.7126
2038.5,1826.0,0.6539
1607.0,1823.5,0.6568999999999999
1111.0,1897.5,0.7541
601.0,2056.5,1.1025
177.5,2094.5,1.004
0.0,2039.0,0.8493
0.0,1960.0,0.726
0.0,1837.0,0.6534
0.0,1679.5,0.5995
0.0,1555.0,0.562
0.0,1481.0,0.5526
0.0,1442.5,0.4915
0.0,1427.0,0.4549
0.0,1428.0,0.4604
0.0,1471.5,0.4809000000000001
0.0,1617.5,0.5602
0.0,1860.5,0.7836
139.5,1936.5,0.8835999999999999
636.0,1949.5,0.8419
1286.5,1934.5,0.8853
1870.5,1929.0,0.9234
2274.0,1915.0,0.8736
2423.0,1885.5,0.8576999999999999
2336.5,1875.5,0.8509
2038.5,1856.5,0.8513
1607.0,1846.0,0.8456
1111.0,1901.0,0.8969
601.0,2051.5,1.1386
177.5,2102.0,1.1247
0.0,2063.5,0.9859
0.0,1981.0,0.9277
0.0,1841.0,0.78
0.0,1670.5,0.7014
0.0,1535.0,0.675
0.0,1460.0,0.5985
0.0,1414.0,0.5004
0.0,1402.5,0.4779
0.0,1398.5,0.483
0.0,1440.0,0.4968
0.0,1583.5,0.5905
0.0,1838.5,0.8618000000000001
139.5,1926.5,0.9942
636.0,1910.5,1.0313
1286.5,1898.5,1.0627
1870.5,1885.5,1.1254
2274.0,1879.5,1.1223
2423.0,1859.0,1.0962
2336.5,1846.5,1.0919
2038.5,1826.0,1.0614
1607.0,1826.0,1.0739
1111.0,1893.0,1.1129
601.0,2053.0,1.2343000000000002
177.5,2107.0,1.2555
0.0,2064.5,1.1345999999999998
0.0,1991.5,1.09
0.0,1872.5,0.8893000000000001
0.0,1706.0,0.7509999999999999
0.0,1578.0,0.6939
0.0,1506.5,0.5735
0.0,1467.5,0.513
0.0,1455.5,0.4787
0.0,1461.0,0.4737
0.0,1517.0,0.4881
0.0,1660.5,0.5685
0.0,1898.5,0.8432
139.5,1985.0,0.9365
636.0,1984.0,0.9339
1286.5,1972.0,1.26
1870.5,1949.5,0.9262
2274.0,1920.5,0.9467
2423.0,1875.0,0.8167
2336.5,1851.5,0.7643000000000001
2038.5,1820.0,0.742
1607.0,1811.0,0.7162000000000001
1111.0,1857.0,0.8687
601.0,1990.5,1.12
177.5,2028.0,0.9786
0.0,1981.5,0.8599
0.0,1921.5,0.8212
0.0,1828.0,0.67
0.0,1700.5,0.6353
0.0,1573.5,0.5887
0.0,1479.5,0.4920000000000001
0.0,1428.5,0.4405
0.0,1409.0,0.4270000000000001
0.0,1405.0,0.4221
0.0,1420.5,0.4102
0.0,1470.5,0.4235
0.0,1572.5,0.46
139.5,1690.5,0.4465
636.0,1805.0,0.4804
1286.5,1852.0,0.5438000000000001
1870.5,1861.5,0.6174000000000001
2274.0,1837.5,0.6329
2423.0,1799.0,0.6004
2336.5,1757.0,0.5490999999999999
2038.5,1739.0,0.5286
1607.0,1727.5,0.5276
1111.0,1768.0,0.5489999999999999
601.0,1913.5,0.7356
177.5,1943.5,0.7618
0.0,1882.0,0.6993
0.0,1810.0,0.6314
0.0,1714.0,0.5878
0.0,1591.0,0.4445
0.0,1478.0,0.455
0.0,1400.0,0.4628
0.0,1354.0,0.4035
0.0,1329.5,0.3861
0.0,1327.5,0.3883
0.0,1345.0,0.385
0.0,1384.0,0.4025
0.0,1464.0,0.4209000000000001
139.5,1575.5,0.4089
636.0,1706.0,0.414
1286.5,1787.5,0.4978
1870.5,1799.0,0.5027
2274.0,1801.0,0.4718
2423.0,1790.0,0.4439
2336.5,1768.0,0.415
2038.5,1750.0,0.4015
1607.0,1744.5,0.4229
1111.0,1814.5,0.4619
601.0,1952.5,0.6225999999999999
177.5,1979.0,0.6786
0.0,1918.0,0.5534
0.0,1823.0,0.5326
0.0,1675.5,0.5284
0.0,1522.0,0.4463
0.0,1409.5,0.4038000000000001
0.0,1338.0,0.3758
0.0,1293.5,0.3408
0.0,1275.5,0.3377000000000001
0.0,1274.5,0.3454
0.0,1331.0,0.3447
0.0,1474.5,0.3749
0.0,1726.0,0.4698
139.5,1824.0,0.5982999999999999
636.0,1835.5,0.5654
1286.5,1842.0,0.5740999999999999
1870.5,1841.5,0.6439
2274.0,1834.0,0.5533
2423.0,1813.0,0.5343
2336.5,1786.0,0.5119
2038.5,1754.5,0.5092
1607.0,1737.5,0.4996
1111.0,1797.5,0.5559000000000001
601.0,1949.0,0.6931999999999999
177.5,1968.5,0.7369
0.0,1919.5,0.6717
0.0,1826.5,0.5915
0.0,1688.5,0.5356000000000001
0.0,1541.0,0.4222
0.0,1421.0,0.4124
0.0,1356.0,0.4036
0.0,1325.0,0.3765
0.0,1321.5,0.3621
0.0,1334.0,0.3719
0.0,1394.5,0.3805
0.0,1547.5,0.3989
0.0,1791.0,0.5144
139.5,1888.0,0.5636
636.0,1907.5,0.5775
1286.5,1907.5,0.6754000000000001
1870.5,1912.0,0.6889
2274.0,1906.5,0.66
2423.0,1888.0,0.66
2336.5,1871.5,0.66
2038.5,1850.0,0.6347
1607.0,1848.5,0.6346
1111.0,1902.5,0.5991
601.0,2056.5,0.9419
177.5,2121.0,0.9279
0.0,2072.5,0.7017
0.0,1988.0,0.6054999999999999
0.0,1850.0,0.5284
0.0,1686.0,0.465
0.0,1553.5,0.4443
0.0,1477.5,0.4021
0.0,1436.0,0.3847
0.0,1419.5,0.3713
0.0,1419.0,0.3658
0.0,1460.5,0.3608
0.0,1612.0,0.4017
0.0,1866.5,0.5699000000000001
139.5,1956.5,0.6086
636.0,1959.0,0.5563
1286.5,1950.0,0.5705
1870.5,1939.5,0.5747
2274.0,1919.5,0.5484
2423.0,1882.0,0.5353
2336.5,1848.5,0.5007
2038.5,1825.0,0.5069
1607.0,1807.5,0.5445
1111.0,1859.0,0.546
601.0,1995.0,0.6689
177.5,2038.0,0.7182
0.0,1982.0,0.6437
0.0,1886.0,0.5861999999999999
0.0,1742.0,0.451
0.0,1573.5,0.4234000000000001
0.0,1439.0,0.3891
0.0,1364.5,0.338
0.0,1322.5,0.311
0.0,1318.5,0.2938
0.0,1321.5,0.2939
0.0,1371.0,0.2956
0.0,1512.5,0.3293
0.0,1747.0,0.4465
139.5,1836.0,0.4592
636.0,1842.0,0.4668
1286.5,1828.5,0.4845
1870.5,1815.0,0.5144
2274.0,1759.5,0.5045000000000001
2423.0,1725.0,0.4374
2336.5,1710.0,0.4295000000000001
2038.5,1687.0,0.4462
1607.0,1679.0,0.4497
1111.0,1728.5,0.4811
601.0,1885.0,0.5805
177.5,1945.5,0.6581999999999999
0.0,1894.0,0.5699000000000001
0.0,1808.5,0.4623
0.0,1675.0,0.3949
0.0,1508.5,0.3813
0.0,1374.0,0.3577
0.0,1292.5,0.3309
0.0,1252.5,0.3035
0.0,1233.5,0.28550000000000003
0.0,1223.0,0.2839
0.0,1265.5,0.2894
0.0,1395.5,0.32049999999999995
0.0,1628.0,0.3941
139.5,1729.5,0.4518
636.0,1754.5,0.4699
1286.5,1759.5,0.4801
1870.5,1765.5,0.5082
2274.0,1768.5,0.4849
2423.0,1743.0,0.4639
2336.5,1712.5,0.4597
2038.5,1683.0,0.4578
1607.0,1650.0,0.4577000000000001
1111.0,1669.0,0.4623
601.0,1798.5,0.5784
177.5,1863.5,0.6544
0.0,1805.5,0.5
0.0,1717.0,0.4868
0.0,1616.5,0.4139
0.0,1483.5,0.3749
0.0,1363.0,0.3337
0.0,1276.5,0.3673
0.0,1222.5,0.3385
0.0,1195.5,0.3305
0.0,1191.5,0.3268
0.0,1219.5,0.3245
0.0,1282.5,0.33159999999999995
0.0,1377.5,0.35229999999999995
139.5,1500.0,0.35960000000000003
636.0,1630.5,0.4079
1286.5,1703.5,0.4293
1870.5,1739.5,0.4498
2274.0,1736.5,0.4249
2423.0,1713.0,0.4237
2336.5,1696.5,0.4072
2038.5,1681.0,0.4019
1607.0,1681.5,0.4019
1111.0,1734.5,0.4168
601.0,1889.0,0.5632
177.5,1968.0,0.6107
0.0,1912.0,0.5486
0.0,1846.0,0.4897
0.0,1752.0,0.4541
0.0,1625.0,0.4083
0.0,1509.5,0.3898
0.0,1431.0,0.5051
0.0,1390.5,0.3867
0.0,1374.5,0.3693
0.0,1368.0,0.3720000000000001
0.0,1379.0,0.3731
0.0,1427.0,0.3832
0.0,1503.5,0.3838
139.5,1616.0,0.3805
636.0,1737.5,0.436
1286.5,1793.5,0.4933
1870.5,1799.5,0.4615
2274.0,1789.0,0.4669
2423.0,1748.0,0.4595
2336.5,1693.0,0.4482
2038.5,1659.0,0.4449
1607.0,1655.0,0.4433
1111.0,1723.0,0.4708
601.0,1885.0,0.6182
177.5,1963.5,0.6740999999999999
0.0,1904.5,0.6101
0.0,1812.5,0.5664
0.0,1693.5,0.5079
0.0,1555.5,0.4443
0.0,1428.5,0.4149000000000001
0.0,1366.5,0.3836
0.0,1325.0,0.3621
0.0,1313.0,0.3539
0.0,1307.0,0.3544
0.0,1350.0,0.3621
0.0,1460.5,0.3937
0.0,1618.0,0.4597
139.5,1747.5,0.5209
636.0,1853.5,0.5249
1286.5,1908.0,0.5325
1870.5,1925.5,0.546
2274.0,1916.0,0.5229
2423.0,1872.0,0.5005
2336.5,1838.0,0.4805
2038.5,1811.5,0.4369
1607.0,1803.5,0.4723
1111.0,1859.5,0.4807
601.0,2019.0,0.6635
177.5,2087.5,0.7386
0.0,2043.0,0.6565000000000001
0.0,1960.0,0.5831000000000001
0.0,1829.5,0.5197999999999999
0.0,1665.5,0.5018
0.0,1538.5,0.4258
0.0,1464.5,0.4002000000000001
0.0,1424.5,0.3867
0.0,1408.0,0.38
0.0,1409.0,0.3834
0.0,1473.0,0.3839
0.0,1611.5,0.4304
0.0,1810.0,0.5993999999999999
139.5,1926.5,0.65
636.0,1977.0,0.6651
1286.5,1976.0,0.6587000000000001
1870.5,1962.0,0.66
2274.0,1935.0,0.66
2423.0,1897.0,0.6444
2336.5,1872.5,0.631
2038.5,1841.0,0.6026
1607.0,1831.0,0.5848
1111.0,1866.0,0.6136
601.0,2005.5,0.7705
177.5,2098.0,0.863
0.0,2048.0,0.7696
0.0,1958.5,0.7251000000000001
0.0,1826.0,0.5957
0.0,1663.0,0.5331
0.0,1540.0,0.5043
0.0,1464.5,0.4914
0.0,1427.5,0.4506
0.0,1415.5,0.436
0.0,1424.0,0.4336
0.0,1469.0,0.4278
0.0,1601.5,0.5069
0.0,1787.5,0.7005
139.5,1901.0,0.77
636.0,1929.5,0.7464
1286.5,1920.5,0.738
1870.5,1905.5,0.7173999999999999
2274.0,1880.0,0.6977
2423.0,1844.5,0.6177
2336.5,1809.0,0.6088
2038.5,1779.0,0.5785
1607.0,1760.5,0.5768
1111.0,1803.0,0.642
601.0,1937.5,0.6945999999999999
177.5,2025.0,0.8120999999999999
0.0,1979.0,0.7156999999999999
0.0,1895.0,0.7051000000000001
0.0,1773.5,0.5926
0.0,1614.0,0.5057
0.0,1494.0,0.4916
0.0,1423.0,0.77
0.0,1399.0,0.6123
0.0,1384.0,0.5492
0.0,1393.5,0.5758
0.0,1445.5,0.5389
0.0,1582.5,0.6783
0.0,1777.5,1.1
139.5,1890.5,1.0098
636.0,1907.5,0.9331
1286.5,1888.5,0.9722
1870.5,1872.5,0.8284999999999999
2274.0,1854.5,0.8088
2423.0,1823.5,0.7389
2336.5,1811.0,0.7278
2038.5,1791.0,0.7118000000000001
1607.0,1788.5,0.7028
1111.0,1823.0,0.7395
601.0,1940.0,0.8733
177.5,1992.5,1.0723
0.0,1930.5,0.9188
0.0,1850.0,0.8686
0.0,1725.5,0.6989
0.0,1564.0,0.6168
0.0,1435.0,0.77
0.0,1348.0,0.544
0.0,1296.5,0.4542
0.0,1277.5,0.4499
0.0,1274.5,0.4491
0.0,1320.0,0.4469
0.0,1426.5,0.5151
0.0,1608.5,0.7258
139.5,1741.5,0.7877
636.0,1830.5,0.8228
1286.5,1882.5,0.8425
1870.5,1915.5,0.8318000000000001
2274.0,1937.5,0.8166
2423.0,1930.0,0.8081
2336.5,1909.0,0.7990999999999999
2038.5,1875.0,0.7924
1607.0,1837.0,0.785
1111.0,1865.5,0.8147
601.0,1972.0,0.905
177.5,2020.0,0.9017
0.0,1946.0,0.8401000000000001
0.0,1853.5,0.7705
0.0,1728.5,0.5932999999999999
0.0,1586.0,0.5782
0.0,1470.0,0.5708
0.0,1383.5,0.48
0.0,1330.5,0.4366
0.0,1307.5,0.4041
0.0,1305.0,0.4018
0.0,1328.0,0.4044
0.0,1388.0,0.4298
0.0,1480.5,0.4374
139.5,1588.0,0.4423
636.0,1690.5,0.4942
1286.5,1737.5,0.536
1870.5,1745.5,0.6293
2274.0,1733.5,0.6286
2423.0,1705.5,0.5401
2336.5,1672.5,0.4642
2038.5,1641.5,0.4534
1607.0,1638.0,0.4526
1111.0,1685.0,0.4851
601.0,1819.0,0.6426999999999999
177.5,1894.0,0.7501000000000001
0.0,1842.0,0.6413
0.0,1771.5,0.6071
0.0,1673.0,0.5036999999999999
0.0,1542.5,0.4444
0.0,1435.5,0.4276
0.0,1357.5,0.4578
0.0,1311.5,0.4202
0.0,1290.0,0.3826
0.0,1276.5,0.4114
0.0,1293.0,0.41
0.0,1332.5,0.4136
0.0,1405.5,0.4215
139.5,1509.5,0.4319
636.0,1634.0,0.5047
1286.5,1710.5,0.5588000000000001
1870.5,1742.0,0.5455
2274.0,1748.5,0.5092
2423.0,1737.0,0.4632
2336.5,1712.0,0.4425
2038.5,1685.5,0.4214
1607.0,1692.0,0.4077
1111.0,1741.5,0.4663000000000001
601.0,1874.5,0.6026
177.5,1949.0,0.6883
0.0,1885.5,0.6395000000000001
0.0,1783.0,0.594
0.0,1648.5,0.5
0.0,1497.0,0.4733
0.0,1393.5,0.4341
0.0,1317.0,0.3818
0.0,1277.5,0.3579
0.0,1261.5,0.3551
0.0,1274.0,0.355
0.0,1323.5,0.35950000000000004
0.0,1465.0,0.3722
0.0,1685.5,0.552
139.5,1799.5,0.5725
636.0,1854.0,0.6186
1286.5,1903.5,0.616
1870.5,1936.5,0.6109
2274.0,1944.5,0.6049
2423.0,1935.5,0.5938
2336.5,1911.0,0.5882000000000001
2038.5,1870.5,0.5815
1607.0,1829.0,0.5761999999999999
1111.0,1850.5,0.6062
601.0,1955.5,0.644
177.5,2009.5,0.7271
0.0,1939.0,0.6594
0.0,1836.5,0.6169
0.0,1696.0,0.5542
0.0,1531.5,0.4495
0.0,1403.5,0.3892
0.0,1329.5,0.3834
0.0,1299.5,0.3556
0.0,1286.0,0.3442
0.0,1291.5,0.3553
0.0,1343.5,0.3544
0.0,1487.5,0.3944
0.0,1688.5,0.5359
139.5,1778.0,0.5640999999999999
636.0,1799.5,0.5821999999999999
1286.5,1799.0,0.5852
1870.5,1793.5,0.5635
2274.0,1781.0,0.5584
2423.0,1751.0,0.5392
2336.5,1731.0,0.5365
2038.5,1704.5,0.5188
1607.0,1696.0,0.5177
1111.0,1731.5,0.5451
601.0,1862.5,0.6135
177.5,1978.0,0.6897
0.0,1941.5,0.6149
0.0,1869.0,0.5976
0.0,1743.5,0.4752
0.0,1578.5,0.4581
0.0,1442.5,0.4237
0.0,1379.0,0.3857
0.0,1341.0,0.3741
0.0,1326.0,0.35950000000000004
0.0,1328.5,0.3433
0.0,1370.5,0.3628
0.0,1499.5,0.3962
0.0,1710.0,0.5670000000000001
139.5,1798.5,0.5843
636.0,1812.5,0.5772999999999999
1286.5,1820.5,0.5678
1870.5,1845.0,0.5564
2274.0,1840.5,0.5525
2423.0,1797.0,0.5318
2336.5,1772.0,0.5001
2038.5,1755.5,0.4907
1607.0,1756.5,0.4876
1111.0,1789.0,0.5078
601.0,1900.0,0.6139
177.5,2002.0,0.6908
0.0,1977.5,0.6293
0.0,1906.0,0.6011
0.0,1783.5,0.5032
0.0,1624.0,0.4505
0.0,1503.0,0.4664
0.0,1433.0,0.5414
0.0,1402.0,0.4894
0.0,1394.5,0.4644
0.0,1396.5,0.4629
0.0,1452.0,0.458
0.0,1590.5,0.5282
0.0,1815.0,0.7382
139.5,1903.5,0.82
636.0,1913.5,0.8377
1286.5,1913.0,0.7759
1870.5,1906.5,0.7474
2274.0,1895.5,0.7178
2423.0,1858.5,0.6677
2336.5,1833.0,0.674
2038.5,1809.0,0.6493000000000001
1607.0,1795.5,0.6596
1111.0,1830.5,0.7033
601.0,1939.0,0.813
177.5,2056.0,0.9758
0.0,2027.5,0.7929999999999999
0.0,1957.5,0.742
0.0,1838.0,0.6967
0.0,1678.5,0.6214
0.0,1543.0,0.5871999999999999
0.0,1470.5,0.5371
0.0,1440.0,0.4684
0.0,1429.0,0.4309000000000001
0.0,1437.0,0.4378
0.0,1488.5,0.4449
0.0,1625.5,0.5263
0.0,1838.0,0.7579
139.5,1917.0,0.8687999999999999
636.0,1931.5,0.8388
1286.5,1913.0,0.8423
1870.5,1890.0,0.8283
2274.0,1850.5,0.7264
2423.0,1802.5,0.6675
2336.5,1770.5,0.6506000000000001
2038.5,1738.5,0.6377
1607.0,1725.0,0.6278
1111.0,1755.0,0.6397999999999999
601.0,1855.5,0.7929
177.5,1939.0,0.9066
0.0,1890.5,0.7406999999999999
0.0,1810.0,0.7129000000000001
0.0,1711.0,0.5906
0.0,1569.0,0.5617
0.0,1448.5,0.5367999999999999
0.0,1350.0,0.3974
0.0,1303.5,0.3519
0.0,1279.0,0.3396
0.0,1264.5,0.3348
0.0,1279.0,0.33990000000000004
0.0,1330.0,0.3663
0.0,1423.0,0.3823
139.5,1546.0,0.4159000000000001
636.0,1677.0,0.4113
1286.5,1750.0,0.4535
1870.5,1776.5,0.458
2274.0,1767.5,0.4465
2423.0,1731.0,0.3948
2336.5,1692.0,0.393
2038.5,1658.5,0.3863
1607.0,1627.0,0.3841
1111.0,1646.5,0.3846
601.0,1750.0,0.508
177.5,1817.5,0.6241
0.0,1756.0,0.5509000000000001
0.0,1674.5,0.5033
0.0,1575.0,0.4436
0.0,1451.0,0.3899
0.0,1335.5,0.3659000000000001
0.0,1252.0,0.3467
0.0,1205.0,0.3054
0.0,1177.5,0.2948
0.0,1167.5,0.2933
0.0,1176.5,0.3023
0.0,1213.5,0.3063
0.0,1282.5,0.3069
139.5,1387.5,0.3201
636.0,1518.0,0.3738
1286.5,1605.5,0.3901
1870.5,1644.0,0.3915
2274.0,1668.5,0.3937
2423.0,1665.5,0.3914
2336.5,1647.5,0.3877
2038.5,1636.0,0.39
1607.0,1639.5,0.3861
1111.0,1695.0,0.394
601.0,1813.0,0.4456
177.5,1849.0,0.5984
0.0,1797.0,0.4952
0.0,1700.0,0.4735
0.0,1566.0,0.4301
0.0,1418.5,0.3848
0.0,1318.0,0.3715
0.0,1258.5,0.3287
0.0,1231.0,0.3058
0.0,1229.5,0.3237
0.0,1242.0,0.3332
0.0,1277.0,0.3274
0.0,1419.5,0.35710000000000003
0.0,1626.0,0.4385
139.5,1743.5,0.5015
636.0,1781.5,0.5001
1286.5,1807.5,0.5065999999999999
1870.5,1838.0,0.5228
2274.0,1843.0,0.4927
2423.0,1848.5,0.5002
2336.5,1829.5,0.491
2038.5,1814.0,0.4915
1607.0,1798.0,0.484
1111.0,1836.0,0.504
601.0,1951.0,0.5661999999999999
177.5,2051.0,0.6796
0.0,1998.0,0.5976
0.0,1900.5,0.57
0.0,1764.0,0.4787
0.0,1600.0,0.4324
0.0,1475.0,0.3987
0.0,1406.0,0.4063000000000001
0.0,1375.0,0.3871
0.0,1362.5,0.3853
0.0,1363.0,0.3814
0.0,1411.5,0.3728
0.0,1556.0,0.3916
0.0,1760.0,0.5796
139.5,1836.0,0.6425
636.0,1859.0,0.5608
1286.5,1850.0,0.5587
1870.5,1840.0,0.5595
2274.0,1821.0,0.5365
2423.0,1795.5,0.5079
2336.5,1769.0,0.4948
2038.5,1735.5,0.4869
1607.0,1705.5,0.4852
1111.0,1742.0,0.5119
601.0,1851.5,0.5914
177.5,1986.0,0.7195999999999999
0.0,1958.0,0.6352
0.0,1880.0,0.5811999999999999
0.0,1751.5,0.4868
0.0,1582.0,0.4303
0.0,1454.0,0.4049
0.0,1376.0,0.4114
0.0,1339.0,0.385
0.0,1327.5,0.3720000000000001
0.0,1333.5,0.3734
0.0,1389.0,0.3720000000000001
0.0,1530.0,0.4243
0.0,1740.5,0.6004
139.5,1837.5,0.6454000000000001
636.0,1841.5,0.6365
1286.5,1832.0,0.5911
1870.5,1821.0,0.589
2274.0,1810.5,0.5871999999999999
2423.0,1780.5,0.5532
2336.5,1776.5,0.5487
2038.5,1765.5,0.5286
1607.0,1766.5,0.5256000000000001
1111.0,1813.0,0.5445
601.0,1919.0,0.6175
177.5,1997.0,0.78
0.0,1952.5,0.6615000000000001
0.0,1873.5,0.6053000000000001
0.0,1746.0,0.5202
0.0,1583.0,0.4588
0.0,1437.0,0.3958
0.0,1349.5,0.3617
0.0,1310.0,0.3491
0.0,1294.5,0.3336
0.0,1296.5,0.3322
0.0,1343.0,0.33840000000000003
0.0,1496.5,0.3847
0.0,1715.5,0.5379
139.5,1823.5,0.6063000000000001
636.0,1839.5,0.6163000000000001
1286.5,1859.0,0.639
1870.5,1878.5,0.6858
2274.0,1881.5,0.6876000000000001
2423.0,1865.0,0.6357
2336.5,1865.5,0.622
2038.5,1845.5,0.6154999999999999
1607.0,1835.0,0.607
1111.0,1875.0,0.6074
601.0,1972.0,0.6133
177.5,2009.5,0.7724
0.0,1949.0,0.6307
0.0,1861.0,0.5398
0.0,1722.0,0.4711
0.0,1560.0,0.4346
0.0,1425.0,0.3754
0.0,1345.5,0.3783
0.0,1297.5,0.364
0.0,1280.5,0.3532
0.0,1282.5,0.3519
0.0,1330.5,0.3567
0.0,1471.5,0.3878
0.0,1669.0,0.4667
139.5,1780.0,0.5123
636.0,1816.5,0.5314
1286.5,1838.0,0.5818
1870.5,1850.0,0.6322
2274.0,1856.5,0.5736
2423.0,1826.0,0.6031
2336.5,1805.0,0.5307999999999999
2038.5,1778.5,0.5041
1607.0,1759.5,0.51
1111.0,1785.5,0.5127
601.0,1839.0,0.5694
177.5,1889.5,0.6663
0.0,1837.0,0.596
0.0,1763.5,0.532
0.0,1659.0,0.4908
0.0,1514.5,0.4578
0.0,1376.5,0.4145
0.0,1290.5,0.4219
0.0,1236.5,0.3973
0.0,1217.5,0.373
0.0,1213.0,0.3685
0.0,1229.5,0.3704
0.0,1287.0,0.3961
0.0,1372.0,0.4099
139.5,1489.0,0.411
636.0,1600.5,0.4888
1286.5,1663.0,0.5349
1870.5,1689.5,0.5452
2274.0,1677.5,0.5275
2423.0,1651.0,0.4798
2336.5,1627.5,0.4701
2038.5,1584.5,0.4677
1607.0,1571.5,0.4664
1111.0,1631.5,0.4667
601.0,1716.0,0.5477000000000001
177.5,1790.5,0.6517000000000001
0.0,1732.0,0.599
0.0,1674.0,0.5171
0.0,1575.0,0.481
0.0,1451.5,0.4619
0.0,1335.0,0.4
0.0,1259.5,0.4423
0.0,1239.0,0.4051
0.0,1218.5,0.39
0.0,1200.0,0.3884
0.0,1199.0,0.3616
0.0,1225.0,0.3761
0.0,1286.0,0.4108
139.5,1356.5,0.4193
636.0,1464.0,0.4270000000000001
1286.5,1562.0,0.4438
1870.5,1624.5,0.4488
2274.0,1661.5,0.4715
2423.0,1669.0,0.4705
2336.5,1640.0,0.4677
2038.5,1604.5,0.4646
1607.0,1592.5,0.4646
1111.0,1620.5,0.4516
601.0,1679.5,0.5038
177.5,1744.0,0.6283
0.0,1811.0,0.6601
0.0,1753.5,0.589
0.0,1627.0,0.5273
0.0,1464.0,0.4982
0.0,1347.0,0.4295000000000001
0.0,1264.5,0.4038000000000001
0.0,1227.5,0.3915
0.0,1213.5,0.3651
0.0,1220.0,0.3683
0.0,1262.5,0.3743
0.0,1398.0,0.4028
0.0,1646.0,0.4983
139.5,1762.0,0.6063000000000001
636.0,1777.5,0.6117
1286.5,1791.5,0.5893
1870.5,1804.5,0.6
2274.0,1800.5,0.6
2423.0,1781.0,0.5670000000000001
2336.5,1766.5,0.5384
2038.5,1737.5,0.5227
1607.0,1710.5,0.5142
1111.0,1712.5,0.5141
601.0,1756.0,0.5645
177.5,1805.0,0.6496999999999999
0.0,1891.5,0.6716
0.0,1843.0,0.6103000000000001
0.0,1727.0,0.5507
0.0,1561.5,0.5043
0.0,1429.5,0.4275
0.0,1342.0,0.4262
0.0,1306.0,0.4085
0.0,1292.5,0.4037
0.0,1299.0,0.3758
0.0,1348.5,0.3806000000000001
0.0,1479.0,0.4282
0.0,1722.5,0.5473
139.5,1832.0,0.6795
636.0,1830.0,0.611
1286.5,1808.0,0.6917
1870.5,1808.0,0.5879
2274.0,1790.5,0.6
2423.0,1754.5,0.563
2336.5,1732.5,0.5563
2038.5,1692.0,0.5399
1607.0,1668.0,0.5207999999999999
1111.0,1673.0,0.539
601.0,1716.0,0.5878
177.5,1771.0,0.5914
0.0,1864.5,0.6694
0.0,1819.0,0.6027
0.0,1709.0,0.5122
0.0,1536.0,0.472
0.0,1395.5,0.4051
0.0,1309.0,0.3949
0.0,1269.5,0.369
0.0,1248.0,0.3537
0.0,1250.0,0.355
0.0,1292.0,0.3529
0.0,1425.5,0.4097
0.0,1662.0,0.4898
139.5,1790.5,0.6509999999999999
636.0,1810.5,0.6305
1286.5,1816.0,0.5959
1870.5,1842.0,0.6033
2274.0,1854.5,0.5836
2423.0,1850.5,0.5509000000000001
2336.5,1844.5,0.5509000000000001
2038.5,1828.0,0.5697
1607.0,1799.5,0.5919
1111.0,1795.0,0.5939
601.0,1825.0,0.5959
177.5,1862.0,0.597
0.0,1901.5,0.68
0.0,1841.5,0.5976
0.0,1720.0,0.4792
0.0,1556.5,0.4079
0.0,1412.5,0.4113
0.0,1319.0,0.349
0.0,1275.5,0.3215
0.0,1259.0,0.3116
0.0,1262.5,0.307
0.0,1294.0,0.2899
0.0,1422.5,0.3472
0.0,1659.0,0.4182
139.5,1760.0,0.5373
636.0,1759.0,0.4975
1286.5,1761.5,0.5195000000000001
1870.5,1757.0,0.5017
2274.0,1741.5,0.4932
2423.0,1718.5,0.4874
2336.5,1705.0,0.483
2038.5,1673.5,0.475
1607.0,1652.0,0.4775
1111.0,1645.0,0.4887
601.0,1661.0,0.5302
177.5,1699.0,0.5429999999999999
0.0,1786.0,0.6315
0.0,1743.0,0.5186
0.0,1624.0,0.4529
0.0,1466.0,0.4085
0.0,1340.5,0.3539
0.0,1252.5,0.3295
0.0,1213.5,0.3093
0.0,1190.5,0.30260000000000004
0.0,1196.0,0.29
0.0,1230.0,0.2904
0.0,1343.5,0.29100000000000004
0.0,1568.0,0.3861
139.5,1700.0,0.4968
636.0,1724.0,0.4871
1286.5,1728.5,0.4859000000000001
1870.5,1732.0,0.4814
2274.0,1711.0,0.4691
2423.0,1681.5,0.4763
2336.5,1650.0,0.4759000000000001
2038.5,1618.5,0.4754
1607.0,1588.0,0.4821
1111.0,1581.0,0.4625
601.0,1617.0,0.4765
177.5,1643.0,0.4835
0.0,1712.5,0.5635
0.0,1676.0,0.4716
0.0,1585.0,0.4288
0.0,1446.5,0.3996
0.0,1313.5,0.398
0.0,1221.0,0.3606
0.0,1177.5,0.34619999999999995
0.0,1155.5,0.327
0.0,1147.5,0.3175
0.0,1163.5,0.3209
0.0,1223.5,0.33640000000000003
0.0,1323.0,0.3496
139.5,1447.0,0.3597
636.0,1569.5,0.4679
1286.5,1655.5,0.4754
1870.5,1684.0,0.4777
2274.0,1687.0,0.4745
2423.0,1651.0,0.428
2336.5,1595.5,0.4167
2038.5,1556.5,0.4124
1607.0,1531.5,0.4128
1111.0,1533.0,0.41
601.0,1574.5,0.4152
177.5,1603.5,0.4466
0.0,1684.0,0.6019
